customer_id,lead_id,name,phone,purchase_details,contract_date,payment_plan,customer_type,support_status
C002261,L002712,NoorAdeleldin,(+20)01240509744,Villa,10/29/2024,Cash,VIP,Active
C002262,L003706,NoorYasminah,(+20)01170639733,Apartment,4/19/2024,Installments,New,Active
C002263,L003710,Dar-Cleopatra,(+20)01003561323,Apartment,9/23/2024,Installments,Returning,Active
C002264,L003711,Adelwan,(+20)01009036580,Apartment,9/7/2024,Installments,Returning,Active
C002265,L003712,Gamila-eddin,(+20)01155886419,Apartment,8/30/2024,Installments,Returning,Inactive
C002267,L002717,HZZMTKMB,(+20)01000148743,Villa,8/2/2024,Installments,New,Inactive
C002268,L003714,Amr-ef,(+20)01018490458,Apartment,1/26/2024,Installments,New,Inactive
C002269,L002744,TameremGamal,(+20)01128628939,Villa,3/29/2024,Installments,Returning,Inactive
C002270,L003718,IbnMaryameddin,(+20)01547429153,Apartment,2/26/2024,Cash,New,Inactive
C002271,L003722,Nabil_76,(+20)01218088854,Apartment,4/19/2024,Cash,VIP,Active
C002273,L002776,MohamedatMohamed,(+20)01515639747,Villa,3/27/2024,Installments,New,Inactive
C002274,L003724,Hamdy9257,(+20)01256520279,Apartment,8/21/2024,Installments,New,Active
C002275,L003729,Magdy82,(+20)01187062943,Apartment,11/1/2024,Cash,New,Active
C002276,L003741,Adel156975,(+20)01183253685,Apartment,2/25/2024,Cash,VIP,Active
C002278,L003744,AbuHusseinuddin,(+20)01536742180,Apartment,2/5/2024,Installments,New,Active
C002279,L002785,Medhatish,(+20)01507726129,Villa,11/30/2024,Cash,VIP,Active
C002281,L003748,alieltamer,(+20)01284012825,Apartment,12/21/2024,Cash,Returning,Inactive
C002282,L003758,ElIbrahimeddine,(+20)01153331842,Apartment,9/6/2024,Installments,Returning,Inactive
C002283,L002810,Bay-Usama,(+20)01249343825,Villa,3/28/2024,Cash,VIP,Active
C002284,L003759,baytutankhkan,(+20)01191420722,Apartment,3/6/2024,Installments,New,Active
C002285,L002829,AlexKhalil,(+20)01120989082,Villa,8/28/2024,Installments,Returning,Active
C002287,L073005,Tahiraey,(+20)01131580073,Twin House,8/18/2024,Installments,Returning,Active
C002289,L003762,dar thoth,(+20)01142219497,Apartment,7/1/2024,Cash,VIP,Active
C002290,L003763,farlubna,(+20)01141042859,Apartment,3/14/2024,Installments,Returning,Inactive
C002291,L003765,AlAishaeldin,(+20)01194026353,Apartment,3/12/2024,Installments,New,Inactive
C002292,L002832,Osama_86,(+20)01100854210,Villa,5/2/2024,Cash,VIP,Active
C002293,L003767,azza8693,(+20)01220573174,Apartment,10/1/2024,Cash,New,Active
C002294,L047086,Noura_21,(+20)01553276555,Townhouse,9/25/2024,Installments,Returning,Active
C002295,L001107,SamirazOmar,(+20)01585083437,Duplex,9/29/2024,Installments,New,Active
C002296,L035856,Bar Essam,(+20)01273061297,Townhouse,4/23/2024,Cash,VIP,Active
C002297,L003768,Halaon,(+20)01055856014,Apartment,4/21/2024,Installments,Returning,Active
C002298,L003769,Abd-Ghada-eldeen,(+20)01046242354,Apartment,10/17/2024,Installments,New,Active
C002299,L073132,Magdyalhassan,(+20)01520445615,Townhouse,3/20/2024,Cash,VIP,Active
C002300,L001111,KarimemHani,(+20)01094238654,Duplex,9/27/2024,Installments,New,Active
C002301,L003774,AdelarYoussef,(+20)01174570662,Apartment,9/8/2024,Installments,New,Active
C002302,L003778,Dalia44,(+20)01525221657,Apartment,10/27/2024,Installments,Returning,Active
C002303,L003781,GalWaleedush162,(+20)01148022472,Apartment,12/16/2024,Cash,Returning,Active
C002304,L003784,Waleed670427,(+20)01520671431,Apartment,4/23/2024,Cash,New,Active
C002305,L001138,ElAmra,(+20)01550017951,Duplex,9/24/2024,Installments,Returning,Active
C002306,L002838,VZHAJDCS,(+20)01299314036,Villa,5/2/2024,Cash,VIP,Inactive
C002308,L070469,Bushrain,(+20)01053990788,iVilla,4/23/2024,Installments,Returning,Active
C002309,L012365,DALSHAKERFAN,(+20)01196674776,Townhouse,3/10/2024,Cash,VIP,Active
C002312,L002842,Al-Raed-eldeen,(+20)01183698522,Villa,10/18/2024,Installments,Returning,Active
C002313,L003790,BintYoussefullah,(+20)01279937573,Apartment,10/7/2024,Installments,Returning,Active
C002314,L003791,Um-Medhat-ullah,(+20)01281884328,Apartment,8/5/2024,Cash,VIP,Inactive
C002315,L098900,Dalal-Maher,(+20)01297478066,iVilla,8/14/2024,Installments,New,Active
C002317,L003795,SamirulMagdy,(+20)01238451575,Apartment,10/4/2024,Cash,VIP,Active
C002319,L002847,Sethey,(+20)01073933429,Villa,8/17/2024,Installments,New,Active
C002320,L003796,ABUMARYAMMAN,(+20)01019443454,Apartment,10/6/2024,Cash,VIP,Inactive
C002321,L062199,NasserilMedhat,(+20)01547980217,Penthouse,3/24/2024,Cash,VIP,Active
C002322,L087525,tarek-on,(+20)01008643601,Penthouse,3/4/2024,Installments,Returning,Active
C002324,L002848,LeilaenTariq,(+20)01521865461,Villa,9/16/2024,Installments,New,Inactive
C002325,L003799,Dar-Saad-eddin,(+20)01021566517,Apartment,12/2/2024,Cash,VIP,Inactive
C002326,L003800,ZeininNaguib,(+20)01103176819,Apartment,10/19/2024,Cash,VIP,Inactive
C002327,L003805,Fzhiqbqxn,(+20)01507262993,Apartment,8/30/2024,Cash,VIP,Inactive
C002328,L003806,Ibn-Nasser-uddin,(+20)01159100271,Apartment,2/25/2024,Installments,New,Active
C002329,L002858,MedhatamAdel,(+20)01170896662,Villa,9/8/2024,Cash,VIP,Inactive
C002330,L003808,ElAhmededdine,(+20)01574803661,Apartment,2/11/2024,Installments,Returning,Active
C002331,L002866,Aziz-Zahra,(+20)01128639986,Villa,9/28/2024,Installments,New,Inactive
C002332,L013539,HALAUZAKHEN,(+20)01581763109,Twin House,4/10/2024,Installments,New,Active
C002333,L049326,El Wael,(+20)01087146818,Twin House,4/27/2024,Installments,Returning,Active
C002334,L003809,ElHassanal,(+20)01283893489,Apartment,2/3/2024,Installments,Returning,Inactive
C002335,L002874,Nabilattamer,(+20)01159081706,Villa,4/18/2024,Installments,New,Active
C002336,L003814,Kamila,(+20)01519336562,Apartment,8/15/2024,Cash,VIP,Active
C002337,L003815,AbdEmanoush,(+20)01243049559,Apartment,9/17/2024,Cash,VIP,Active
C002338,L016473,Bay Ankh,(+20)01153037274,Twin House,8/6/2024,Cash,VIP,Active
C002339,L002878,Nadir9341,(+20)01561609825,Villa,8/13/2024,Installments,New,Inactive
C002340,L014498,DARMUNIR,(+20)01207732664,Twin House,3/28/2024,Installments,New,Active
C002341,L002899,Ain Salim,(+20)01019666843,Villa,2/10/2024,Installments,Returning,Active
C002342,L003820,MAGDYILMOHAMED,(+20)01280273269,Apartment,1/31/2024,Cash,VIP,Active
C002343,L003823,Hala1435987,(+20)01097544521,Apartment,8/20/2024,Installments,New,Active
C002344,L003824,Vamayptma576,(+20)01127470677,Apartment,10/23/2024,Cash,Returning,Active
C002345,L003825,Dar-Omar-on,(+20)01026585787,Apartment,2/26/2024,Cash,New,Active
C002346,L002915,NurIbrahimin,(+20)01263017750,Villa,3/22/2024,Cash,VIP,Active
C002347,L002939,AbuMostafaeddin,(+20)01027730473,Villa,2/24/2024,Cash,VIP,Inactive
C002348,L002944,medhatulosama,(+20)01034584467,Villa,4/5/2024,Cash,VIP,Inactive
C002349,L003828,ABDZAYED,(+20)01551221761,Apartment,4/11/2024,Installments,New,Active
C002350,L001139,UmYoussefah,(+20)01220981407,Duplex,3/19/2024,Installments,Returning,Inactive
C002351,L003830,Mohamed19,(+20)01077125637,Apartment,3/8/2024,Installments,Returning,Active
C002352,L003833,bintlabibey,(+20)01540811026,Apartment,4/18/2024,Installments,New,Active
C002353,L003836,SaadilMagdy,(+20)01077638126,Apartment,11/4/2024,Installments,New,Inactive
C002354,L003840,Zakariaaf,(+20)01099959785,Apartment,8/2/2024,Installments,Returning,Inactive
C002356,L003848,DalFadiun,(+20)01222664357,Apartment,4/11/2024,Installments,Returning,Inactive
C002357,L003850,DarEssam,(+20)01238866757,Apartment,2/2/2024,Cash,Returning,Active
C002360,L071358,AynAnubis,(+20)01020406481,Townhouse,3/22/2024,Cash,VIP,Active
C002362,L085122,Aishauddin,(+20)01088473163,Townhouse,3/14/2024,Installments,Returning,Inactive
C002363,L002950,Farkhafre,(+20)01210871332,Villa,6/14/2024,Cash,VIP,Active
C002364,L003852,Ali_76,(+20)01053338747,Apartment,9/11/2024,Installments,New,Active
C002365,L003857,Maryamin,(+20)01061998194,Apartment,10/18/2024,Installments,New,Active
C002366,L003858,abu-ahmed-ah,(+20)01524653711,Apartment,3/6/2024,Cash,VIP,Inactive
C002367,L075279,Isis Fatma,(+20)01080112183,Townhouse,10/22/2024,Installments,Returning,Active
C002368,L003860,khadija8350,(+20)01131733118,Apartment,2/10/2024,Cash,VIP,Inactive
C002369,L003862,MAGDY-IF,(+20)01185776786,Apartment,9/5/2024,Cash,Returning,Active
C002370,L064840,Ibnomarin,(+20)01177400020,Townhouse,4/22/2024,Cash,VIP,Active
C002371,L003864,ElFatmain,(+20)01110114653,Apartment,4/24/2024,Cash,VIP,Inactive
C002372,L003868,Majid-Bushra,(+20)01134033969,Apartment,10/11/2024,Installments,New,Inactive
C002373,L003872,aynnadirash,(+20)01022181589,Apartment,5/13/2024,Installments,New,Active
C002374,L002954,darraniain,(+20)01533729885,Villa,9/7/2024,Installments,Returning,Active
C002375,L003876,NoorJamal,(+20)01153877562,Apartment,10/1/2024,Installments,New,Active
C002376,L003881,Sabryeldin,(+20)01198337456,Apartment,9/16/2024,Installments,Returning,Active
C002377,L003882,Malak-un,(+20)01543762652,Apartment,8/18/2024,Installments,New,Active
C002378,L003883,El Mahmoud,(+20)01272504571,Apartment,1/30/2024,Installments,New,Active
C002379,L002957,Nurrania,(+20)01197394152,Villa,5/19/2024,Cash,VIP,Active
C002381,L003884,AbdMonaal,(+20)01503666026,Apartment,5/25/2024,Installments,New,Inactive
C002382,L003896,OSAMAANZIAD,(+20)01599581659,Apartment,10/10/2024,Cash,VIP,Inactive
C002383,L003897,NoorIbrahima,(+20)01221965365,Apartment,8/23/2024,Installments,Returning,Active
C002384,L002963,AbuAmali,(+20)01541609199,Villa,10/17/2024,Cash,VIP,Active
C002385,L003898,AlialYoussef,(+20)01045326145,Apartment,5/5/2024,Cash,VIP,Active
C002386,L002969,Fatma8,(+20)01056829813,Villa,10/16/2024,Cash,VIP,Active
C002387,L003899,Dar-Khadija-ullah,(+20)01509759984,Apartment,10/26/2024,Cash,VIP,Active
C002388,L003900,Fadi-oush,(+20)01167815037,Apartment,8/23/2024,Installments,Returning,Active
C002389,L003902,IbnTamereldin,(+20)01108230150,Apartment,9/1/2024,Cash,New,Active
C002390,L002981,Rushdi,(+20)01092872288,Villa,4/19/2024,Installments,New,Active
C002391,L002982,Saraal,(+20)01252772141,Villa,10/14/2024,Installments,New,Active
C002392,L002989,IbnGamaleddine,(+20)01511823090,Villa,11/12/2024,Installments,New,Active
C002393,L001167,NOORLEILAEDDIN,(+20)01040263055,Duplex,4/20/2024,Cash,Returning,Inactive
C002395,L003910,Bint-Mona-on,(+20)01067417052,Apartment,4/18/2024,Installments,New,Active
C002397,L003916,Um-Hala-al,(+20)01565493199,Apartment,8/17/2024,Installments,Returning,Active
C002399,L003919,Khafre-Ankh,(+20)01000902425,Apartment,7/6/2024,Installments,Returning,Active
C002400,L003923,Farhussein,(+20)01064624125,Apartment,10/17/2024,Installments,New,Active
C002401,L001175,Abu-Yasmin-eddin,(+20)01236483860,Duplex,11/23/2024,Installments,New,Active
C002402,L001183,Karim_46,(+20)01272317115,Duplex,5/1/2024,Installments,Returning,Active
C002403,L002999,Maryam-Abeer,(+20)01092459442,Villa,3/18/2024,Installments,Returning,Active
C002404,L003006,Khadija-fan,(+20)01075294614,Villa,4/8/2024,Installments,Returning,Active
C002405,L003044,IBN-AISHA-ALLAH,(+20)01581334276,Villa,1/24/2024,Cash,VIP,Active
C002406,L003050,Um-Hala-on,(+20)01065760920,Villa,1/29/2024,Cash,VIP,Active
C002407,L003925,Nur-Naguib,(+20)01188547214,Apartment,10/18/2024,Installments,Returning,Inactive
C002408,L075585,NasseralKarim,(+20)01212800326,Townhouse,9/15/2024,Installments,New,Active
C002409,L003927,Omar31,(+20)01590656543,Apartment,2/5/2024,Installments,Returning,Active
C002410,L003928,Zainab75,(+20)01039441238,Apartment,9/2/2024,Installments,New,Inactive
C002411,L003052,Dar-Hussein-in,(+20)01576561220,Villa,12/15/2024,Installments,New,Active
C002412,L003929,Bahiaey,(+20)01295125225,Apartment,3/13/2024,Installments,New,Active
C002413,L003058,ElSalmai,(+20)01505309892,Villa,2/2/2024,Cash,VIP,Inactive
C002416,L046215,UmMahmoudallah,(+20)01228271605,Penthouse,4/7/2024,Cash,VIP,Inactive
C002417,L003938,Khaemwaset-an,(+20)01013256326,Apartment,3/4/2024,Installments,Returning,Active
C002418,L003942,ALHALA,(+20)01072447510,Apartment,3/12/2024,Installments,Returning,Active
C002419,L036699,zainabaf,(+20)01546159228,iVilla,10/17/2024,Cash,VIP,Active
C002420,L003943,Ashraf_58,(+20)01578708868,Apartment,9/11/2024,Installments,Returning,Active
C002421,L003945,Zaki Maher,(+20)01511859644,Apartment,3/18/2024,Cash,VIP,Inactive
C002422,L083290,Darnabila,(+20)01567488048,iVilla,10/21/2024,Cash,VIP,Active
C002423,L075810,Almalak,(+20)01104923280,Townhouse,3/5/2024,Installments,Returning,Active
C002424,L036085,Medhatzan,(+20)01133985352,Penthouse,8/10/2024,Cash,New,Active
C002425,L003948,ibrahimatashraf,(+20)01084376024,Apartment,4/7/2024,Installments,New,Active
C002427,L003951,HusseinulKarim,(+20)01591371541,Apartment,3/2/2024,Installments,New,Active
C002428,L003952,Bar Qasim,(+20)01102719400,Apartment,4/5/2024,Installments,New,Active
C002430,L003955,NoorYasminy,(+20)01139252799,Apartment,10/23/2024,Installments,Returning,Active
C002431,L003958,osamaalyoussef,(+20)01297555488,Apartment,8/18/2024,Installments,Returning,Active
C002432,L003962,Sabry Nabil,(+20)01108173798,Apartment,2/2/2024,Cash,New,Inactive
C002434,L027512,NoorAmrallah,(+20)01062997707,Townhouse,2/28/2024,Installments,Returning,Inactive
C002435,L003968,Raedon,(+20)01556519149,Apartment,8/27/2024,Installments,New,Active
C002439,L003074,lftjgns,(+20)01126608955,Villa,5/15/2024,Installments,New,Inactive
C002440,L069832,KhalilazAmr,(+20)01286390622,Penthouse,9/19/2024,Installments,Returning,Active
C002441,L071925,OsamaemTarek,(+20)01505627637,Townhouse,4/1/2024,Installments,New,Active
C002442,L003081,OsirisazMenes,(+20)01150831088,Villa,8/14/2024,Installments,New,Active
C002444,L003972,Abd Menkaure,(+20)01087517988,Apartment,1/31/2024,Cash,Returning,Active
C002445,L003973,Djoser Yasmin,(+20)01062672095,Apartment,2/12/2024,Cash,VIP,Active
C002446,L003096,Louay-wan,(+20)01011386090,Villa,8/11/2024,Cash,New,Active
C002447,L001196,BintHaniun,(+20)01169939274,Duplex,3/27/2024,Cash,VIP,Active
C002448,L003976,Alashraf,(+20)01296155116,Apartment,10/9/2024,Installments,Returning,Active
C002449,L067204,Nefert-ullah,(+20)01119820477,Penthouse,1/25/2024,Cash,VIP,Active
C002451,L003977,AlLabib,(+20)01512152810,Apartment,4/5/2024,Installments,Returning,Inactive
C002452,L068826,Dar-Mostafa-y,(+20)01515695908,Townhouse,3/27/2024,Installments,Returning,Inactive
C002453,L003980,umnefertitioush,(+20)01104702666,Apartment,10/27/2024,Installments,New,Inactive
C002454,L003990,TarekulHassan,(+20)01162233412,Apartment,10/29/2024,Installments,New,Active
C002455,L003991,Fadi-eldin,(+20)01167912826,Apartment,11/11/2024,Cash,VIP,Inactive
C002456,L003992,WaleedenHani,(+20)01296159551,Apartment,4/19/2024,Cash,VIP,Active
C002457,L003994,Gallabib,(+20)01027198124,Apartment,7/30/2024,Installments,New,Inactive
C002459,L049732,Jamila-lan,(+20)01149859526,Penthouse,8/20/2024,Installments,Returning,Inactive
C002460,L065874,Um-Samir-y,(+20)01223495383,Townhouse,3/6/2024,Installments,New,Active
C002461,L003998,Mohamed Fatma,(+20)01029758384,Apartment,10/23/2024,Installments,Returning,Inactive
C002462,L004000,KhalililKhalil,(+20)01067422671,Apartment,10/24/2024,Installments,Returning,Active
C002463,L004002,DarMohamededdine,(+20)01071632870,Apartment,8/4/2024,Installments,New,Active
C002464,L004004,majid-wan,(+20)01551592138,Apartment,4/2/2024,Installments,New,Inactive
C002465,L004005,Noor-Hoda-eddin,(+20)01526258675,Apartment,10/24/2024,Installments,Returning,Active
C002466,L003116,HabibisSneferu161,(+20)01576212886,Villa,3/31/2024,Cash,VIP,Inactive
C002467,L004008,Um Amun,(+20)01229753681,Apartment,9/11/2024,Installments,New,Inactive
C002468,L031423,Noor-Noura-eh,(+20)01046048148,Twin House,8/15/2024,Installments,New,Inactive
C002469,L004009,AmredAli,(+20)01044890961,Apartment,2/9/2024,Installments,Returning,Active
C002470,L004010,ElAdelon,(+20)01510663357,Apartment,7/31/2024,Installments,New,Active
C002471,L039165,NurNouraey,(+20)01582832185,Townhouse,10/3/2024,Cash,VIP,Inactive
C002472,L004014,Isis-fan,(+20)01108763598,Apartment,9/13/2024,Installments,New,Active
C002473,L004015,nurammarin,(+20)01076506326,Apartment,7/31/2024,Installments,New,Inactive
C002474,L004018,ElHassan,(+20)01535342854,Apartment,10/2/2024,Installments,New,Active
C002477,L004023,Ibrahim75,(+20)01234898728,Apartment,4/14/2024,Installments,New,Active
C002478,L004025,Nabila Medhat,(+20)01062804889,Apartment,2/6/2024,Installments,New,Active
C002479,L075553,NABILEDSAMIR,(+20)01085119817,Townhouse,9/2/2024,Installments,Returning,Active
C002481,L004026,Zein Khufu,(+20)01246851716,Apartment,9/25/2024,Installments,New,Active
C002482,L003168,BintSaraeldeen,(+20)01289185578,Villa,4/23/2024,Installments,New,Active
C002483,L066454,Faridaa,(+20)01183347310,Townhouse,5/2/2024,Cash,Returning,Active
C002484,L004028,AhmedilKarim,(+20)01222899871,Apartment,8/17/2024,Installments,New,Active
C002486,L004029,Bint-Waleed-eldin,(+20)01088661320,Apartment,8/10/2024,Installments,Returning,Active
C002487,L004031,Bint-Khalil-eddine,(+20)01265948624,Apartment,4/13/2024,Cash,VIP,Inactive
C002488,L003170,AlMostafauddin,(+20)01101004574,Villa,2/22/2024,Installments,New,Active
C002489,L004033,Giza_Waleed,(+20)01117755863,Apartment,8/8/2024,Cash,New,Active
C002490,L004034,Bal Qasim,(+20)01121227466,Apartment,8/5/2024,Installments,Returning,Active
C002491,L004038,Abu-Nadir,(+20)01064086075,Apartment,3/16/2024,Cash,VIP,Inactive
C002492,L004041,AlNasseran,(+20)01179272693,Apartment,8/25/2024,Installments,New,Active
C002493,L004044,IBN-GAMAL-IN,(+20)01267404483,Apartment,4/15/2024,Installments,Returning,Active
C002494,L001222,Dal Karim,(+20)01555783506,Duplex,9/5/2024,Cash,VIP,Active
C002495,L004047,bint farid,(+20)01136133142,Apartment,9/27/2024,Installments,New,Active
C002496,L004048,habib2287,(+20)01282399760,Apartment,9/29/2024,Cash,VIP,Active
C002497,L004049,NOORNARMER,(+20)01269048081,Apartment,10/16/2024,Installments,New,Active
C002498,L073321,zahir9373,(+20)01032568018,Twin House,4/24/2024,Installments,New,Inactive
C002499,L004050,Ibrahim_2,(+20)01173638303,Apartment,2/10/2024,Installments,Returning,Active
C002500,L004051,Yasmin Nefert,(+20)01296909949,Apartment,5/2/2024,Installments,Returning,Active
C002501,L004062,AynZahir,(+20)01268335750,Apartment,11/2/2024,Installments,Returning,Active
C002502,L001237,Rashaush,(+20)01542199191,Duplex,4/10/2024,Installments,New,Inactive
C002503,L004065,Almedhatuddin,(+20)01515046028,Apartment,3/29/2024,Installments,New,Inactive
C002505,L004068,NurMedhatah,(+20)01510292911,Apartment,4/24/2024,Installments,Returning,Inactive
C002506,L004069,Yasmin_82,(+20)01122467751,Apartment,10/3/2024,Cash,VIP,Active
C002508,L004070,Um-Aisha-on,(+20)01152861346,Apartment,11/14/2024,Installments,New,Active
C002509,L097296,AlMostafaeh,(+20)01063631058,Twin House,9/20/2024,Installments,Returning,Active
C002511,L004072,DALMARYAM,(+20)01075659403,Apartment,10/16/2024,Installments,Returning,Active
C002512,L047531,Nefertiti-ullah,(+20)01568823071,Townhouse,8/17/2024,Installments,Returning,Active
C002513,L004074,AdelatRaed,(+20)01516412618,Apartment,8/11/2024,Installments,Returning,Active
C002514,L003176,ElOmarman,(+20)01196241876,Villa,9/20/2024,Installments,Returning,Active
C002515,L004075,Elnefert,(+20)01526434955,Apartment,1/30/2024,Cash,VIP,Inactive
C002516,L004076,NoorAmreldin,(+20)01108290732,Apartment,9/20/2024,Cash,VIP,Active
C002517,L004078,Al-Medhat-ey,(+20)01565495849,Apartment,9/23/2024,Cash,VIP,Active
C002518,L004081,MAHMOUDALTAMER,(+20)01265655723,Apartment,9/1/2024,Installments,Returning,Active
C002519,L005117,Fatma-kan,(+20)01584055650,Townhouse,8/25/2024,Installments,New,Inactive
C002520,L004085,NurAhmededdine,(+20)01534307349,Apartment,3/7/2024,Installments,Returning,Active
C002521,L004086,Nur-Magdy-un,(+20)01138037866,Apartment,4/30/2024,Installments,Returning,Inactive
C002522,L003179,AlMohamed,(+20)01053231166,Villa,4/15/2024,Cash,VIP,Active
C002523,L004087,Bushra-Nagwa,(+20)01215315557,Apartment,10/13/2024,Installments,New,Active
C002524,L004092,Abu-Yehia,(+20)01111510889,Apartment,6/11/2024,Cash,VIP,Active
C002525,L004093,Hakim-Majid,(+20)01168466944,Apartment,3/16/2024,Cash,VIP,Active
